signal_date,ticker,name,pattern_id,pattern_name,category,prediction_direction,confidence,basis,signal_open,signal_high,signal_low,signal_close,signal_volume,signal_trade_amount,next_trading_day,next_close,d_plus_5_close,d_plus_10_close,d_plus_20_close,next_close_return_pct,d_plus_5_return_pct,d_plus_10_return_pct,d_plus_20_return_pct,match_label,review_note
2026-03-10,005930,삼성전자,single_high_wave,하이웨이브 캔들,단일 캔들 패턴,neutral,65,작은 몸통과 긴 위아래 꼬리로 변동성 확대,187600,191500,184300,187900,33530170,6302732324178,2026-03-11,190000,193900,189700,196500,1.12,3.19,0.96,4.58,방향 없음,D+1(2026-03-11) +1.12%; D+5 +3.19%; D+10 +0.96%; D+20 +4.58%
2026-03-10,005930,삼성전자,single_spinning_top,팽이형,단일 캔들 패턴,neutral,65,작은 몸통과 양쪽 꼬리,187600,191500,184300,187900,33530170,6302732324178,2026-03-11,190000,193900,189700,196500,1.12,3.19,0.96,4.58,방향 없음,D+1(2026-03-11) +1.12%; D+5 +3.19%; D+10 +0.96%; D+20 +4.58%
2026-03-11,005930,삼성전자,tweezer_top,트위저 탑,추세 반전형,down,65,비슷한 고점이 이틀 연속 형성,193000,194800,187700,190000,24311356,4666941226006,2026-03-12,187900,208500,189000,210500,-1.11,9.74,-0.53,10.79,예측 불일치,D+1(2026-03-12) -1.11%; D+5 +9.74%; D+10 -0.53%; D+20 +10.79%
2026-03-12,005930,삼성전자,tweezer_bottom,트위저 바텀,추세 반전형,up,65,비슷한 저점이 이틀 연속 형성,186600,190000,185900,187900,20440753,3832551376350,2026-03-13,183500,200500,180100,204000,-2.34,6.71,-4.15,8.57,예측 일치,D+1(2026-03-13) -2.34%; D+5 +6.71%; D+10 -4.15%; D+20 +8.57%
2026-03-16,005930,삼성전자,tweezer_top,트위저 탑,추세 반전형,down,65,비슷한 고점이 이틀 연속 형성,184600,189000,183600,188700,19747901,3683740429900,2026-03-17,193900,186300,176300,201000,2.76,-1.27,-6.57,6.52,예측 불일치,D+1(2026-03-17) +2.76%; D+5 -1.27%; D+10 -6.57%; D+20 +6.52%
2026-03-17,005930,삼성전자,bearish_kicker,하락 키커,추세 반전형,down,80,장대 양봉 뒤 하락 갭 장대 음봉,198000,198000,193100,193900,20300082,3978920227090,2026-03-18,208500,189700,167200,206500,7.53,-2.17,-13.77,6.50,예측 불일치,D+1(2026-03-18) +7.53%; D+5 -2.17%; D+10 -13.77%; D+20 +6.50%
2026-03-17,005930,삼성전자,bearish_belt_hold,하락 벨트홀드,추세 반전형,down,72,상승 뒤 고가 부근 시가에서 강하게 하락,198000,198000,193100,193900,20300082,3978920227090,2026-03-18,208500,189700,167200,206500,7.53,-2.17,-13.77,6.50,예측 불일치,D+1(2026-03-18) +7.53%; D+5 -2.17%; D+10 -13.77%; D+20 +6.50%
2026-03-17,005930,삼성전자,rising_window,라이징 윈도우,추세 지속형,up,70,전일 고가 위로 상승 갭 형성,198000,198000,193100,193900,20300082,3978920227090,2026-03-18,208500,189700,167200,206500,7.53,-2.17,-13.77,6.50,예측 일치,D+1(2026-03-18) +7.53%; D+5 -2.17%; D+10 -13.77%; D+20 +6.50%
2026-03-17,005930,삼성전자,tweezer_top,트위저 탑,추세 반전형,down,65,비슷한 고점이 이틀 연속 형성,198000,198000,193100,193900,20300082,3978920227090,2026-03-18,208500,189700,167200,206500,7.53,-2.17,-13.77,6.50,예측 불일치,D+1(2026-03-18) +7.53%; D+5 -2.17%; D+10 -13.77%; D+20 +6.50%
2026-03-17,005930,삼성전자,railroad_tracks,기찻길형,추세 반전형,neutral,60,비슷한 크기의 반대 방향 장대봉 2개,198000,198000,193100,193900,20300082,3978920227090,2026-03-18,208500,189700,167200,206500,7.53,-2.17,-13.77,6.50,방향 없음,D+1(2026-03-18) +7.53%; D+5 -2.17%; D+10 -13.77%; D+20 +6.50%
